Nome Completo;Email;Mês/Ano;Cargo;CBO;PIS;Salário Base;Comissão;Valores Adicionais;Bonificações;Total Vencimentos;INSS (%);INSS (R$);IRRF (%);IRRF (R$);Plano de Saúde;Total Descontos;Líquido a Receber;Carga Horária;Horas Extras;Base FGTS;FGTS do Mês;Base INSS;Base IRRF
Karen Dias;karen.dias@email.com;Feb-2020;Engenheiro Civil;2142-05;26338116125;5384;810;345;7;6546;9.15;598.959;7.5;490.95;453;1542.9089999999999;5003.091;44;9;6546;523.6800000000001;6546;5564.099999999999
Karen Dias;karen.dias@email.com;Mar-2020;Engenheiro Civil;2142-05;99658155854;4049;365;619;162;5195;9.15;475.3425;7.5;389.625;266;1130.9675;4064.0325000000003;44;17;5195;415.6;5195;4415.75
Karen Dias;karen.dias@email.com;Apr-2020;Engenheiro Civil;2142-05;92956409766;2960;253;150;11;3374;9.15;308.721;7.5;253.04999999999998;404;965.771;2408.2290000000003;44;10;3374;269.92;3374;2867.9
Karen Dias;karen.dias@email.com;May-2020;Engenheiro Civil;2142-05;66763480204;4637;575;103;281;5596;9.15;512.034;7.5;419.7;238;1169.734;4426.266;44;1;5596;447.68;5596;4756.599999999999
Karen Dias;karen.dias@email.com;Jun-2020;Engenheiro Civil;2142-05;80835401207;4324;691;179;205;5399;9.15;494.00849999999997;7.5;404.925;326;1224.9335;4174.0665;44;9;5399;431.92;5399;4589.15
Karen Dias;karen.dias@email.com;Jul-2020;Engenheiro Civil;2142-05;99129483021;3885;971;334;714;5904;9.15;540.216;7.5;442.8;204;1187.016;4716.984;44;13;5904;472.32;5904;5018.4
Karen Dias;karen.dias@email.com;Aug-2020;Engenheiro Civil;2142-05;56080948554;6130;453;102;522;7207;9.15;659.4404999999999;7.5;540.525;482;1681.9654999999998;5525.0345;44;13;7207;576.5600000000001;7207;6125.95
Karen Dias;karen.dias@email.com;Sep-2020;Engenheiro Civil;2142-05;84402634882;5498;502;227;520;6747;9.15;617.3505;7.5;506.025;101;1224.3755;5522.6245;44;17;6747;539.76;6747;5734.95
Karen Dias;karen.dias@email.com;Oct-2020;Engenheiro Civil;2142-05;14110213858;3718;694;284;816;5512;9.15;504.348;7.5;413.4;183;1100.748;4411.252;44;13;5512;440.96000000000004;5512;4685.2
Karen Dias;karen.dias@email.com;Nov-2020;Engenheiro Civil;2142-05;10275144354;3263;265;593;100;4221;9.15;386.2215;7.5;316.575;314;1016.7964999999999;3204.2035;44;19;4221;337.68;4221;3587.85
Karen Dias;karen.dias@email.com;Dec-2020;Engenheiro Civil;2142-05;10931537360;4673;789;787;762;7011;9.15;641.5065;7.5;525.8249999999999;136;1303.3314999999998;5707.6685;44;10;7011;560.88;7011;5959.349999999999
Karen Dias;karen.dias@email.com;Jan-2021;Engenheiro Civil;2142-05;17554306694;5023;586;142;737;6488;9.15;593.652;7.5;486.59999999999997;293;1373.252;5114.748;44;9;6488;519.04;6488;5514.8
Karen Dias;karen.dias@email.com;Feb-2021;Engenheiro Civil;2142-05;83194590517;4901;581;110;378;5970;9.15;546.255;7.5;447.75;314;1308.005;4661.995;44;3;5970;477.6;5970;5074.5
Karen Dias;karen.dias@email.com;Mar-2021;Engenheiro Civil;2142-05;81668654545;2789;431;131;909;4260;9.15;389.78999999999996;7.5;319.5;481;1190.29;3069.71;44;1;4260;340.8;4260;3621.0
Karen Dias;karen.dias@email.com;Apr-2021;Engenheiro Civil;2142-05;42157434787;5911;276;532;254;6973;9.15;638.0295;7.5;522.975;313;1474.0045;5498.9955;44;8;6973;557.84;6973;5927.05
Karen Dias;karen.dias@email.com;May-2021;Engenheiro Civil;2142-05;65646785606;2576;805;424;897;4702;9.15;430.233;7.5;352.65;329;1111.883;3590.117;44;10;4702;376.16;4702;3996.7
Karen Dias;karen.dias@email.com;Jun-2021;Engenheiro Civil;2142-05;29742663144;3856;848;396;550;5650;9.15;516.975;7.5;423.75;422;1362.725;4287.275;44;2;5650;452.0;5650;4802.5
Karen Dias;karen.dias@email.com;Jul-2021;Engenheiro Civil;2142-05;66068345996;4921;508;266;769;6464;9.15;591.456;7.5;484.79999999999995;224;1300.2559999999999;5163.744000000001;44;16;6464;517.12;6464;5494.4
Karen Dias;karen.dias@email.com;Aug-2021;Engenheiro Civil;2142-05;51030266633;4593;644;254;566;6057;9.15;554.2155;7.5;454.275;398;1406.4904999999999;4650.5095;44;8;6057;484.56;6057;5148.45
Karen Dias;karen.dias@email.com;Sep-2021;Engenheiro Civil;2142-05;44898411859;4954;871;175;164;6164;9.15;564.006;7.5;462.29999999999995;193;1219.306;4944.6939999999995;44;1;6164;493.12;6164;5239.4
Karen Dias;karen.dias@email.com;Oct-2021;Engenheiro Civil;2142-05;19309042593;6003;346;173;10;6532;9.15;597.678;7.5;489.9;212;1299.578;5232.4220000000005;44;18;6532;522.5600000000001;6532;5552.2
Karen Dias;karen.dias@email.com;Nov-2021;Engenheiro Civil;2142-05;79576477611;5842;396;527;129;6894;9.15;630.8009999999999;7.5;517.05;228;1375.8509999999999;5518.149;44;13;6894;551.52;6894;5859.9
Karen Dias;karen.dias@email.com;Dec-2021;Engenheiro Civil;2142-05;12690538594;2711;402;259;236;3608;9.15;330.132;7.5;270.59999999999997;283;883.732;2724.268;44;19;3608;288.64;3608;3066.7999999999997
Karen Dias;karen.dias@email.com;Jan-2022;Engenheiro Civil;2142-05;72346750333;3212;374;423;343;4352;9.15;398.20799999999997;7.5;326.4;369;1093.608;3258.392;44;19;4352;348.16;4352;3699.2
Karen Dias;karen.dias@email.com;Feb-2022;Engenheiro Civil;2142-05;73143990842;4732;433;236;698;6099;9.15;558.0585;7.5;457.425;379;1394.4835;4704.5165;44;15;6099;487.92;6099;5184.15
Karen Dias;karen.dias@email.com;Mar-2022;Engenheiro Civil;2142-05;59129962813;5252;738;692;859;7541;9.15;690.0015;7.5;565.5749999999999;247;1502.5765;6038.4235;44;0;7541;603.28;7541;6409.849999999999
Karen Dias;karen.dias@email.com;Apr-2022;Engenheiro Civil;2142-05;52751790075;2762;881;184;637;4464;9.15;408.456;7.5;334.8;283;1026.256;3437.7439999999997;44;17;4464;357.12;4464;3794.4
Karen Dias;karen.dias@email.com;May-2022;Engenheiro Civil;2142-05;51486326361;6564;297;331;878;8070;9.15;738.405;7.5;605.25;407;1750.655;6319.345;44;17;8070;645.6;8070;6859.5
Karen Dias;karen.dias@email.com;Jun-2022;Engenheiro Civil;2142-05;66989793589;4548;697;155;818;6218;9.15;568.947;7.5;466.34999999999997;312;1347.297;4870.7029999999995;44;13;6218;497.44;6218;5285.3
Karen Dias;karen.dias@email.com;Jul-2022;Engenheiro Civil;2142-05;61127377930;3957;278;651;358;5244;9.15;479.82599999999996;7.5;393.3;365;1238.126;4005.874;44;15;5244;419.52;5244;4457.4
Karen Dias;karen.dias@email.com;Aug-2022;Engenheiro Civil;2142-05;20378020266;3900;685;477;633;5695;9.15;521.0925;7.5;427.125;230;1178.2175;4516.7825;44;12;5695;455.6;5695;4840.75
Karen Dias;karen.dias@email.com;Sep-2022;Engenheiro Civil;2142-05;76115312588;4814;672;412;984;6882;9.15;629.703;7.5;516.15;123;1268.853;5613.147;44;17;6882;550.5600000000001;6882;5849.7
Karen Dias;karen.dias@email.com;Oct-2022;Engenheiro Civil;2142-05;12938486938;3871;909;316;272;5368;9.15;491.17199999999997;7.5;402.59999999999997;147;1040.772;4327.228;44;12;5368;429.44;5368;4562.8
Karen Dias;karen.dias@email.com;Nov-2022;Engenheiro Civil;2142-05;35298491632;4669;469;692;280;6110;9.15;559.0649999999999;7.5;458.25;360;1377.315;4732.6849999999995;44;3;6110;488.8;6110;5193.5
Karen Dias;karen.dias@email.com;Dec-2022;Engenheiro Civil;2142-05;40497321542;2568;441;565;226;3800;9.15;347.7;7.5;285.0;396;1028.7;2771.3;44;1;3800;304.0;3800;3230.0
Karen Dias;karen.dias@email.com;Jan-2023;Engenheiro Civil;2142-05;26974419602;4201;891;766;106;5964;9.15;545.706;7.5;447.3;112;1105.006;4858.994;44;15;5964;477.12;5964;5069.4
Karen Dias;karen.dias@email.com;Feb-2023;Engenheiro Civil;2142-05;92655003134;2913;308;194;339;3754;9.15;343.491;7.5;281.55;440;1065.041;2688.959;44;18;3754;300.32;3754;3190.9
Karen Dias;karen.dias@email.com;Mar-2023;Engenheiro Civil;2142-05;88664815639;5119;704;493;392;6708;9.15;613.782;7.5;503.09999999999997;156;1272.882;5435.118;44;9;6708;536.64;6708;5701.8
Karen Dias;karen.dias@email.com;Apr-2023;Engenheiro Civil;2142-05;11003389472;4184;874;405;98;5561;9.15;508.8315;7.5;417.075;186;1111.9065;4449.0935;44;12;5561;444.88;5561;4726.849999999999
Karen Dias;karen.dias@email.com;May-2023;Engenheiro Civil;2142-05;82391521655;4755;573;266;213;5807;9.15;531.3405;7.5;435.525;220;1186.8654999999999;4620.1345;44;3;5807;464.56;5807;4935.95
Karen Dias;karen.dias@email.com;Jun-2023;Engenheiro Civil;2142-05;26519825427;4873;339;535;630;6377;9.15;583.4955;7.5;478.275;142;1203.7705;5173.2294999999995;44;12;6377;510.16;6377;5420.45
Karen Dias;karen.dias@email.com;Jul-2023;Engenheiro Civil;2142-05;75848646978;2806;525;743;358;4432;9.15;405.52799999999996;7.5;332.4;238;975.9279999999999;3456.072;44;17;4432;354.56;4432;3767.2
Karen Dias;karen.dias@email.com;Aug-2023;Engenheiro Civil;2142-05;26559069027;6864;295;219;29;7407;9.15;677.7405;7.5;555.525;183;1416.2655;5990.7345000000005;44;8;7407;592.5600000000001;7407;6295.95
Karen Dias;karen.dias@email.com;Sep-2023;Engenheiro Civil;2142-05;32727150670;6392;949;726;666;8733;9.15;799.0695;7.5;654.975;289;1743.0445;6989.9555;44;9;8733;698.64;8733;7423.05
Karen Dias;karen.dias@email.com;Oct-2023;Engenheiro Civil;2142-05;57634382627;5765;886;604;518;7773;9.15;711.2295;7.5;582.975;395;1689.2045;6083.7955;44;8;7773;621.84;7773;6607.05
Karen Dias;karen.dias@email.com;Nov-2023;Engenheiro Civil;2142-05;78625710099;6549;891;537;669;8646;9.15;791.109;7.5;648.4499999999999;325;1764.559;6881.441;44;17;8646;691.6800000000001;8646;7349.099999999999
Karen Dias;karen.dias@email.com;Dec-2023;Engenheiro Civil;2142-05;19604394370;4565;310;671;194;5740;9.15;525.21;7.5;430.5;108;1063.71;4676.29;44;0;5740;459.2;5740;4879.0
Lucas Ferreira;lucas.ferreira@email.com;Jan-2020;Professor;2311-10;96676194204;4769;305;655;148;5877;9.15;537.7455;7.5;440.775;157;1135.5205;4741.4794999999995;44;13;5877;470.16;5877;4995.45
Lucas Ferreira;lucas.ferreira@email.com;Feb-2020;Professor;2311-10;94529899026;4387;660;235;469;5751;9.15;526.2165;7.5;431.325;334;1291.5415;4459.4585;44;6;5751;460.08;5751;4888.349999999999
Lucas Ferreira;lucas.ferreira@email.com;Mar-2020;Professor;2311-10;43214000393;4648;800;430;876;6754;9.15;617.991;7.5;506.54999999999995;357;1481.541;5272.459;44;16;6754;540.32;6754;5740.9
Lucas Ferreira;lucas.ferreira@email.com;Apr-2020;Professor;2311-10;89025227966;5473;313;133;190;6109;9.15;558.9735;7.5;458.175;111;1128.1485;4980.8515;44;12;6109;488.72;6109;5192.65
Lucas Ferreira;lucas.ferreira@email.com;May-2020;Professor;2311-10;88804576322;4050;210;381;803;5444;9.15;498.126;7.5;408.3;223;1129.426;4314.5740000000005;44;8;5444;435.52;5444;4627.4
Lucas Ferreira;lucas.ferreira@email.com;Jun-2020;Professor;2311-10;73736158016;4526;883;350;509;6268;9.15;573.5219999999999;7.5;470.09999999999997;451;1494.6219999999998;4773.378000000001;44;4;6268;501.44;6268;5327.8
Lucas Ferreira;lucas.ferreira@email.com;Jul-2020;Professor;2311-10;83126998716;5632;547;420;866;7465;9.15;683.0475;7.5;559.875;316;1558.9225000000001;5906.077499999999;44;7;7465;597.2;7465;6345.25
Lucas Ferreira;lucas.ferreira@email.com;Aug-2020;Professor;2311-10;77365164462;5089;376;377;390;6232;9.15;570.228;7.5;467.4;203;1240.628;4991.372;44;14;6232;498.56;6232;5297.2
Lucas Ferreira;lucas.ferreira@email.com;Sep-2020;Professor;2311-10;93501655788;6934;833;157;480;8404;9.15;768.966;7.5;630.3;301;1700.266;6703.734;44;11;8404;672.32;8404;7143.4
Lucas Ferreira;lucas.ferreira@email.com;Oct-2020;Professor;2311-10;56876818210;5069;999;723;37;6828;9.15;624.762;7.5;512.1;211;1347.862;5480.138;44;17;6828;546.24;6828;5803.8
Lucas Ferreira;lucas.ferreira@email.com;Nov-2020;Professor;2311-10;87794732137;5824;563;647;840;7874;9.15;720.471;7.5;590.55;172;1483.021;6390.979;44;0;7874;629.92;7874;6692.9
Lucas Ferreira;lucas.ferreira@email.com;Dec-2020;Professor;2311-10;80432511882;6791;679;476;21;7967;9.15;728.9805;7.5;597.525;499;1825.5055;6141.4945;44;13;7967;637.36;7967;6771.95
Lucas Ferreira;lucas.ferreira@email.com;Jan-2021;Professor;2311-10;80064115052;4640;847;789;880;7156;9.15;654.774;7.5;536.6999999999999;226;1417.474;5738.526;44;2;7156;572.48;7156;6082.599999999999
Lucas Ferreira;lucas.ferreira@email.com;Feb-2021;Professor;2311-10;23567774213;4520;252;530;127;5429;9.15;496.7535;7.5;407.175;345;1248.9285;4180.0715;44;18;5429;434.32;5429;4614.65
Lucas Ferreira;lucas.ferreira@email.com;Mar-2021;Professor;2311-10;74676015923;4303;698;515;10;5526;9.15;505.62899999999996;7.5;414.45;457;1377.079;4148.921;44;12;5526;442.08;5526;4697.099999999999
Lucas Ferreira;lucas.ferreira@email.com;Apr-2021;Professor;2311-10;38600357743;6567;580;205;141;7493;9.15;685.6095;7.5;561.975;404;1651.5845;5841.4155;44;7;7493;599.44;7493;6369.05
Lucas Ferreira;lucas.ferreira@email.com;May-2021;Professor;2311-10;77852695285;5900;776;675;924;8275;9.15;757.1625;7.5;620.625;104;1481.7875;6793.2125;44;16;8275;662.0;8275;7033.75
Lucas Ferreira;lucas.ferreira@email.com;Jun-2021;Professor;2311-10;53075098402;3733;391;187;615;4926;9.15;450.729;7.5;369.45;226;1046.179;3879.821;44;14;4926;394.08;4926;4187.099999999999
Lucas Ferreira;lucas.ferreira@email.com;Jul-2021;Professor;2311-10;77632797968;3694;361;132;349;4536;9.15;415.044;7.5;340.2;167;922.2439999999999;3613.7560000000003;44;5;4536;362.88;4536;3855.6
Lucas Ferreira;lucas.ferreira@email.com;Aug-2021;Professor;2311-10;95833222382;6490;252;518;812;8072;9.15;738.588;7.5;605.4;314;1657.9879999999998;6414.012000000001;44;18;8072;645.76;8072;6861.2
Lucas Ferreira;lucas.ferreira@email.com;Sep-2021;Professor;2311-10;26950812827;3963;972;720;991;6646;9.15;608.109;7.5;498.45;276;1382.559;5263.441;44;19;6646;531.6800000000001;6646;5649.099999999999
Lucas Ferreira;lucas.ferreira@email.com;Oct-2021;Professor;2311-10;10679553805;3352;432;611;143;4538;9.15;415.227;7.5;340.34999999999997;485;1240.577;3297.423;44;2;4538;363.04;4538;3857.2999999999997
Lucas Ferreira;lucas.ferreira@email.com;Nov-2021;Professor;2311-10;18180674534;5226;232;647;704;6809;9.15;623.0235;7.5;510.67499999999995;482;1615.6985;5193.3015;44;4;6809;544.72;6809;5787.65
Lucas Ferreira;lucas.ferreira@email.com;Dec-2021;Professor;2311-10;29858098565;4477;489;261;932;6159;9.15;563.5485;7.5;461.92499999999995;498;1523.4735;4635.5265;44;11;6159;492.72;6159;5235.15
Lucas Ferreira;lucas.ferreira@email.com;Jan-2022;Professor;2311-10;30587803660;2532;211;145;825;3713;9.15;339.7395;7.5;278.47499999999997;283;901.2145;2811.7855;44;0;3713;297.04;3713;3156.0499999999997
Lucas Ferreira;lucas.ferreira@email.com;Feb-2022;Professor;2311-10;95162324414;5235;978;767;238;7218;9.15;660.447;7.5;541.35;263;1464.797;5753.2029999999995;44;13;7218;577.44;7218;6135.3
Lucas Ferreira;lucas.ferreira@email.com;Mar-2022;Professor;2311-10;64716135128;3770;324;324;972;5390;9.15;493.185;7.5;404.25;399;1296.435;4093.565;44;16;5390;431.2;5390;4581.5
Lucas Ferreira;lucas.ferreira@email.com;Apr-2022;Professor;2311-10;77485049222;3288;686;744;212;4930;9.15;451.09499999999997;7.5;369.75;119;939.845;3990.1549999999997;44;2;4930;394.40000000000003;4930;4190.5
Lucas Ferreira;lucas.ferreira@email.com;May-2022;Professor;2311-10;44553338240;3173;336;191;981;4681;9.15;428.31149999999997;7.5;351.075;452;1231.3865;3449.6135;44;11;4681;374.48;4681;3978.85
Lucas Ferreira;lucas.ferreira@email.com;Jun-2022;Professor;2311-10;65298190086;6517;428;520;395;7860;9.15;719.1899999999999;7.5;589.5;101;1409.69;6450.3099999999995;44;14;7860;628.8000000000001;7860;6681.0
Lucas Ferreira;lucas.ferreira@email.com;Jul-2022;Professor;2311-10;22603559087;6544;928;692;361;8525;9.15;780.0375;7.5;639.375;202;1621.4125;6903.5875;44;5;8525;682.0;8525;7246.25
Lucas Ferreira;lucas.ferreira@email.com;Aug-2022;Professor;2311-10;54636652531;3642;693;620;708;5663;9.15;518.1645;7.5;424.72499999999997;488;1430.8895;4232.1105;44;19;5663;453.04;5663;4813.55
Lucas Ferreira;lucas.ferreira@email.com;Sep-2022;Professor;2311-10;48283382348;4494;620;161;981;6256;9.15;572.424;7.5;469.2;197;1238.624;5017.376;44;6;6256;500.48;6256;5317.599999999999
Lucas Ferreira;lucas.ferreira@email.com;Oct-2022;Professor;2311-10;64944827054;4285;949;233;982;6449;9.15;590.0835;7.5;483.67499999999995;431;1504.7585;4944.2415;44;13;6449;515.92;6449;5481.65
Lucas Ferreira;lucas.ferreira@email.com;Nov-2022;Professor;2311-10;98347756988;3919;756;393;37;5105;9.15;467.1075;7.5;382.875;117;966.9825000000001;4138.0175;44;11;5105;408.40000000000003;5105;4339.25
Lucas Ferreira;lucas.ferreira@email.com;Dec-2022;Professor;2311-10;50422389319;5823;724;548;349;7444;9.15;681.126;7.5;558.3;477;1716.426;5727.5740000000005;44;16;7444;595.52;7444;6327.4
Lucas Ferreira;lucas.ferreira@email.com;Jan-2023;Professor;2311-10;75148269212;4663;606;436;160;5865;9.15;536.6475;7.5;439.875;252;1228.5225;4636.4775;44;18;5865;469.2;5865;4985.25
Lucas Ferreira;lucas.ferreira@email.com;Feb-2023;Professor;2311-10;11747864929;5607;378;783;682;7450;9.15;681.675;7.5;558.75;114;1354.425;6095.575;44;7;7450;596.0;7450;6332.5
Lucas Ferreira;lucas.ferreira@email.com;Mar-2023;Professor;2311-10;94420684973;3172;214;439;724;4549;9.15;416.2335;7.5;341.175;364;1121.4085;3427.5915;44;14;4549;363.92;4549;3866.65
Lucas Ferreira;lucas.ferreira@email.com;Apr-2023;Professor;2311-10;20426276758;3716;426;410;380;4932;9.15;451.27799999999996;7.5;369.9;475;1296.1779999999999;3635.822;44;1;4932;394.56;4932;4192.2
Lucas Ferreira;lucas.ferreira@email.com;May-2023;Professor;2311-10;65797242836;4196;866;464;478;6004;9.15;549.366;7.5;450.3;151;1150.666;4853.334;44;15;6004;480.32;6004;5103.4
Lucas Ferreira;lucas.ferreira@email.com;Jun-2023;Professor;2311-10;66450521437;2939;413;658;649;4659;9.15;426.2985;7.5;349.425;218;993.7235000000001;3665.2765;44;4;4659;372.72;4659;3960.15
Lucas Ferreira;lucas.ferreira@email.com;Jul-2023;Professor;2311-10;43852077287;5923;926;682;693;8224;9.15;752.496;7.5;616.8;182;1551.2959999999998;6672.704;44;19;8224;657.92;8224;6990.4
Lucas Ferreira;lucas.ferreira@email.com;Aug-2023;Professor;2311-10;61368502519;2524;514;657;312;4007;9.15;366.6405;7.5;300.525;369;1036.1655;2970.8345;44;15;4007;320.56;4007;3405.95
Lucas Ferreira;lucas.ferreira@email.com;Sep-2023;Professor;2311-10;47848781990;6388;527;230;747;7892;9.15;722.1179999999999;7.5;591.9;428;1742.018;6149.982;44;3;7892;631.36;7892;6708.2
Lucas Ferreira;lucas.ferreira@email.com;Oct-2023;Professor;2311-10;79789377237;5889;357;670;444;7360;9.15;673.4399999999999;7.5;552.0;389;1614.44;5745.5599999999995;44;4;7360;588.8000000000001;7360;6256.0
Lucas Ferreira;lucas.ferreira@email.com;Nov-2023;Professor;2311-10;53128379172;6446;229;180;587;7442;9.15;680.943;7.5;558.15;331;1570.0929999999998;5871.907;44;10;7442;595.36;7442;6325.7
Lucas Ferreira;lucas.ferreira@email.com;Dec-2023;Professor;2311-10;62063198773;6741;938;505;55;8239;9.15;753.8685;7.5;617.925;308;1679.7935;6559.2065;44;14;8239;659.12;8239;7003.15
Mariana Nunes;mariana.nunes@email.com;Jan-2020;Consultor de Vendas;3541-05;15107152606;5637;593;636;72;6938;9.15;634.827;7.5;520.35;117;1272.1770000000001;5665.823;44;11;6938;555.04;6938;5897.3
Mariana Nunes;mariana.nunes@email.com;Feb-2020;Consultor de Vendas;3541-05;45081106586;4331;687;477;892;6387;9.15;584.4105;7.5;479.025;219;1282.4355;5104.5645;44;8;6387;510.96000000000004;6387;5428.95
Mariana Nunes;mariana.nunes@email.com;Mar-2020;Consultor de Vendas;3541-05;14226914336;4968;954;677;11;6610;9.15;604.8149999999999;7.5;495.75;444;1544.565;5065.4349999999995;44;0;6610;528.8;6610;5618.5
Mariana Nunes;mariana.nunes@email.com;Apr-2020;Consultor de Vendas;3541-05;90036111821;3755;738;309;202;5004;9.15;457.866;7.5;375.3;430;1263.166;3740.834;44;5;5004;400.32;5004;4253.4
Mariana Nunes;mariana.nunes@email.com;May-2020;Consultor de Vendas;3541-05;85296123701;3339;426;545;14;4324;9.15;395.646;7.5;324.3;486;1205.946;3118.054;44;1;4324;345.92;4324;3675.4
Mariana Nunes;mariana.nunes@email.com;Jun-2020;Consultor de Vendas;3541-05;67733500617;5943;470;241;954;7608;9.15;696.132;7.5;570.6;142;1408.732;6199.268;44;14;7608;608.64;7608;6466.8
Mariana Nunes;mariana.nunes@email.com;Jul-2020;Consultor de Vendas;3541-05;44304334481;5245;904;168;21;6338;9.15;579.927;7.5;475.34999999999997;328;1383.277;4954.723;44;1;6338;507.04;6338;5387.3
Mariana Nunes;mariana.nunes@email.com;Aug-2020;Consultor de Vendas;3541-05;59611099258;6871;683;764;755;9073;9.15;830.1795;7.5;680.475;157;1667.6545;7405.345499999999;44;6;9073;725.84;9073;7712.05
Mariana Nunes;mariana.nunes@email.com;Sep-2020;Consultor de Vendas;3541-05;34951483714;5350;765;498;189;6802;9.15;622.383;7.5;510.15;111;1243.533;5558.467000000001;44;0;6802;544.16;6802;5781.7
Mariana Nunes;mariana.nunes@email.com;Oct-2020;Consultor de Vendas;3541-05;71478361418;5918;242;570;492;7222;9.15;660.813;7.5;541.65;112;1314.463;5907.537;44;3;7222;577.76;7222;6138.7
Mariana Nunes;mariana.nunes@email.com;Nov-2020;Consultor de Vendas;3541-05;79329631660;4266;569;774;903;6512;9.15;595.848;7.5;488.4;130;1214.248;5297.752;44;3;6512;520.96;6512;5535.2
Mariana Nunes;mariana.nunes@email.com;Dec-2020;Consultor de Vendas;3541-05;81421489517;5519;958;264;832;7573;9.15;692.9295;7.5;567.975;464;1724.9045;5848.095499999999;44;10;7573;605.84;7573;6437.05
Mariana Nunes;mariana.nunes@email.com;Jan-2021;Consultor de Vendas;3541-05;40000998238;6484;930;661;973;9048;9.15;827.8919999999999;7.5;678.6;196;1702.492;7345.508;44;11;9048;723.84;9048;7690.8
Mariana Nunes;mariana.nunes@email.com;Feb-2021;Consultor de Vendas;3541-05;20084999764;6878;464;621;712;8675;9.15;793.7624999999999;7.5;650.625;313;1757.3874999999998;6917.6125;44;4;8675;694.0;8675;7373.75
Mariana Nunes;mariana.nunes@email.com;Mar-2021;Consultor de Vendas;3541-05;55304550018;3764;756;757;92;5369;9.15;491.26349999999996;7.5;402.675;327;1220.9385;4148.0615;44;1;5369;429.52;5369;4563.65
Mariana Nunes;mariana.nunes@email.com;Apr-2021;Consultor de Vendas;3541-05;75345336059;6457;850;670;604;8581;9.15;785.1614999999999;7.5;643.5749999999999;237;1665.7365;6915.2635;44;18;8581;686.48;8581;7293.849999999999
Mariana Nunes;mariana.nunes@email.com;May-2021;Consultor de Vendas;3541-05;94812000122;3148;862;646;683;5339;9.15;488.5185;7.5;400.425;377;1265.9435;4073.0564999999997;44;0;5339;427.12;5339;4538.15
Mariana Nunes;mariana.nunes@email.com;Jun-2021;Consultor de Vendas;3541-05;76511209329;5495;752;679;640;7566;9.15;692.289;7.5;567.4499999999999;482;1741.739;5824.261;44;18;7566;605.28;7566;6431.099999999999
Mariana Nunes;mariana.nunes@email.com;Jul-2021;Consultor de Vendas;3541-05;53907460368;6505;651;681;104;7941;9.15;726.6015;7.5;595.5749999999999;454;1776.1765;6164.8235;44;9;7941;635.28;7941;6749.849999999999
Mariana Nunes;mariana.nunes@email.com;Aug-2021;Consultor de Vendas;3541-05;38338793119;4207;371;356;707;5641;9.15;516.1514999999999;7.5;423.075;381;1320.2265;4320.7735;44;7;5641;451.28000000000003;5641;4794.849999999999
Mariana Nunes;mariana.nunes@email.com;Sep-2021;Consultor de Vendas;3541-05;44917344623;4243;840;481;806;6370;9.15;582.855;7.5;477.75;215;1275.605;5094.395;44;12;6370;509.6;6370;5414.5
Mariana Nunes;mariana.nunes@email.com;Oct-2021;Consultor de Vendas;3541-05;25116280210;6638;973;642;807;9060;9.15;828.99;7.5;679.5;421;1929.49;7130.51;44;8;9060;724.8000000000001;9060;7701.0
Mariana Nunes;mariana.nunes@email.com;Nov-2021;Consultor de Vendas;3541-05;50687542403;3396;212;755;822;5185;9.15;474.4275;7.5;388.875;428;1291.3025;3893.6975;44;7;5185;414.8;5185;4407.25
Mariana Nunes;mariana.nunes@email.com;Dec-2021;Consultor de Vendas;3541-05;22307792956;2788;930;628;524;4870;9.15;445.605;7.5;365.25;316;1126.855;3743.145;44;11;4870;389.6;4870;4139.5
Mariana Nunes;mariana.nunes@email.com;Jan-2022;Consultor de Vendas;3541-05;45515150093;3064;333;610;609;4616;9.15;422.364;7.5;346.2;356;1124.5639999999999;3491.436;44;18;4616;369.28000000000003;4616;3923.6
Mariana Nunes;mariana.nunes@email.com;Feb-2022;Consultor de Vendas;3541-05;77471716170;5036;282;560;394;6272;9.15;573.888;7.5;470.4;276;1320.288;4951.7119999999995;44;14;6272;501.76;6272;5331.2
Mariana Nunes;mariana.nunes@email.com;Mar-2022;Consultor de Vendas;3541-05;73025813392;3357;940;771;166;5234;9.15;478.911;7.5;392.55;258;1129.461;4104.539;44;8;5234;418.72;5234;4448.9
Mariana Nunes;mariana.nunes@email.com;Apr-2022;Consultor de Vendas;3541-05;75045939422;3035;750;103;155;4043;9.15;369.9345;7.5;303.22499999999997;215;888.1595;3154.8405000000002;44;9;4043;323.44;4043;3436.5499999999997
Mariana Nunes;mariana.nunes@email.com;May-2022;Consultor de Vendas;3541-05;83382415449;5877;974;295;735;7881;9.15;721.1115;7.5;591.0749999999999;138;1450.1864999999998;6430.8135;44;2;7881;630.48;7881;6698.849999999999
Mariana Nunes;mariana.nunes@email.com;Jun-2022;Consultor de Vendas;3541-05;78565096495;5199;667;287;552;6705;9.15;613.5074999999999;7.5;502.875;463;1579.3825;5125.6175;44;16;6705;536.4;6705;5699.25
Mariana Nunes;mariana.nunes@email.com;Jul-2022;Consultor de Vendas;3541-05;78538027807;3164;828;161;41;4194;9.15;383.751;7.5;314.55;192;890.3009999999999;3303.699;44;17;4194;335.52;4194;3564.9
Mariana Nunes;mariana.nunes@email.com;Aug-2022;Consultor de Vendas;3541-05;41853800925;4802;745;239;219;6005;9.15;549.4575;7.5;450.375;352;1351.8325;4653.1675;44;19;6005;480.40000000000003;6005;5104.25
